"Name","Runs","NumberOfInstances","NumberOfFeatures","NumberOfClasses","NumberOfMissingValues","NumberOfNumericFeatures","CfsSubsetEval_NaiveBayesErrRate","MaxMeansOfNumericAtts","NaiveBayesErrRate","Quartile3SkewnessOfNumericAtts","NumberOfSymbolicFeatures","MinAttributeEntropy","RandomTreeDepth2AUC","Quartile1MutualInformation","MinMeansOfNumericAtts","MaxMutualInformation","RandomTreeDepth3Kappa","PercentageOfSymbolicFeatures","REPTreeDepth2AUC","J48.001.ErrRate","Dimensionality","Quartile3MutualInformation","Quartile2KurtosisOfNumericAtts","MaxSkewnessOfNumericAtts","CfsSubsetEval_DecisionStumpKappa","J48.0001.ErrRate","J48.00001.Kappa","RandomTreeDepth2ErrRate","Quartile1KurtosisOfNumericAtts","PercentageOfBinaryFeatures","Quartile1AttributeEntropy","MajorityClassPercentage","REPTreeDepth2ErrRate","Quartile1MeansOfNumericAtts","MaxAttributeEntropy","MinMutualInformation","CfsSubsetEval_NaiveBayesKappa","Quartile2MeansOfNumericAtts","Quartile2AttributeEntropy","StdvNominalAttDistinctValues","Quartile1SkewnessOfNumericAtts","Quartile1StdDevOfNumericAtts","MajorityClassSize","MinorityClassSize","EquivalentNumberOfAtts","Quartile2StdDevOfNumericAtts","Quartile3StdDevOfNumericAtts","MaxStdDevOfNumericAtts","RandomTreeDepth2Kappa","MeanStdDevOfNumericAtts","RandomTreeDepth3ErrRate","Quartile2SkewnessOfNumericAtts","PercentageOfNumericFeatures","MeanNoiseToSignalRatio","NumberOfBinaryFeatures","REPTreeDepth1AUC","REPTreeDepth1ErrRate","MaxKurtosisOfNumericAtts","REPTreeDepth2Kappa","NumberOfInstancesWithMissingValues","NaiveBayesKappa","CfsSubsetEval_NaiveBayesAUC","Quartile3AttributeEntropy","REPTreeDepth3Kappa","MinNominalAttDistinctValues","kNN1NAUC","J48.001.Kappa","MinKurtosisOfNumericAtts","DecisionStumpErrRate","MinStdDevOfNumericAtts","MeanAttributeEntropy","MeanSkewnessOfNumericAtts","DecisionStumpAUC","MinSkewnessOfNumericAtts","AutoCorrelation","J48.00001.AUC","REPTreeDepth1Kappa","RandomTreeDepth3AUC","MinorityClassPercentage","MaxNominalAttDistinctValues","PercentageOfInstancesWithMissingValues","MeanMeansOfNumericAtts","REPTreeDepth3AUC","Quartile3KurtosisOfNumericAtts","J48.0001.Kappa","CfsSubsetEval_DecisionStumpErrRate","J48.00001.ErrRate","RandomTreeDepth1Kappa","Quartile3MeansOfNumericAtts","RandomTreeDepth1AUC","CfsSubsetEval_kNN1NErrRate","DecisionStumpKappa","kNN1NErrRate","kNN1NKappa","MeanKurtosisOfNumericAtts","J48.001.AUC","CfsSubsetEval_kNN1NAUC","NaiveBayesAUC","PercentageOfMissingValues","MeanMutualInformation","Quartile2MutualInformation","CfsSubsetEval_DecisionStumpAUC","RandomTreeDepth1ErrRate","ClassEntropy","CfsSubsetEval_kNN1NKappa","REPTreeDepth3ErrRate","J48.0001.AUC","MeanNominalAttDistinctValues"
"QSAR-TID-100852 (1)","1","747","1026","0","0","1025","","5.913816599732263","","7.713961138208103","1","","","","0","","","0.09746588693957114","","","1.3734939759036144","","30.81424269603483","27.331300737432894","","","","","12.939759484250137","0","","","","0.016064257028112455","","","","0.028112449799196852","","","3.8067498914159876","0.1258069338528123","","","","0.1654048512528733","0.23050985049543232","0.7305110626814287","","0.19050924123451074","","5.7211666868553746","99.90253411306043","","0","","","746.999999999999","","0","","","","","","","","-2.0053113940316774","","0","","5.9781574486548115","","-8.96296157528741","0.34430026809651476","","","","","","0","0.06502187089822707","","57.659566166366034","","","","","0.05756358768406941","","","","","","45.22164599666615","","","","0","","","","","","","","",""
"QSAR-TID-100633 (1)","1","37","1026","0","0","1025","","5.569513513513513","","6.0827625302982185","1","","","","0","","","0.09746588693957114","","","27.72972972972973","","8.713198220464662","6.08276253029822","","","","","0.06754563894523491","0","","","","0","","","","0","","","1.43767052961523","0","","","","0","0.22924343513512552","0.903662843395995","","0.12033317200534063","","3.200705204407653","99.90253411306043","","0","","","37.00000000000005","","0","","","","","","","","-2.1142857142857148","","0","","3.2508334399177183","","-6.0827625302982185","0.19358333333333308","","","","","","0","0.07551936717205011","","36.99999999999999","","","","","0.054054054054054085","","","","","","14.576160655990762","","","","0","","","","","","","","",""
"QSAR-TID-11589 (1)","1","82","1026","0","0","1025","","6.29830487804878","","9.055385138137401","1","","","","0","","","0.09746588693957114","","","12.512195121951219","","23.874731613523473","9.055385138137417","","","","","5.7766710143688105","0","","","","0","","","","0","","","2.763392221698885","0","","","","0","0.1552067323932395","1.063061357171689","","0.09589043846393797","","5.029199548761796","99.90253411306043","","0","","","82.0000000000003","","0","","","","","","","","-2.0506329113924053","","0","","5.4132325833032215","","-3.738191798460583","0.039728395061728615","","","","","","0","0.050665806067816836","","82.00000000000006","","","","","0.02439024390243901","","","","","","38.531628215824696","","","","0","","","","","","","","",""
"QSAR-TID-10486 (1)","1","57","1026","0","0","1025","","7.674280701754386","","7.549834435270739","1","","","","0","","","0.09746588693957114","","","18","","56.999999999999915","7.549834435270747","","","","","10.311492281303599","0","","","","0","","","","0","","","2.027346624872234","0","","","","0","0.13245323570650439","1.1031751861005894","","0.07036517709655886","","5.190967129981943","99.90253411306043","","0","","","57","","0","","","","","","","","-2.0619229330340434","","0","","4.260927494346342","","-7.54983443527074","0.07992857142857142","","","","","","0","0.09162916559691904","","56.999999999999964","","","","","0.017543859649122792","","","","","","33.935586592791516","","","","0","","","","","","","","",""
"QSAR-TID-10939 (1)","1","81","1026","0","0","1025","","5.129469135802469","","6.241983169704075","1","","","","0","","","0.09746588693957114","","","12.666666666666666","","23.539809752078448","9.000000000000004","","","","","9.212074001947407","0","","","","0.012345679012345675","","","","0.03703703703703706","","","3.314387218505597","0.11111111111111127","","","","0.1900292375165229","0.2635231383473647","0.5030769521187454","","0.19390044782356136","","4.995900109976751","99.90253411306043","","0","","","81.00000000000007","","0","","","","","","","","-2.050632911392407","","0","","4.979257162372455","","-6.241983169704081","0.7558","","","","","","0","0.07252619090635345","","37.897772792821755","","","","","0.07407407407407408","","","","","","30.24550112362249","","","","0","","","","","","","","",""
"QSAR-TID-104261 (1)","1","30","1026","0","0","1025","","6.431766666666666","","5.477225575051667","1","","","","0","","","0.09746588693957114","","","34.2","","12.206632653061227","5.47722557505167","","","","","-0.25732031943212696","0","","","","0","","","","0","","","0.7448804862362219","0","","","","0","0.18257418583505525","0.8403579567079128","","0.07572020682193448","","3.659998685656698","99.90253411306043","","0","","","30.000000000000043","","0","","","","","","","","-2.148148148148149","","0","","3.39488196454815","","-2.809120229286218","0.24017241379310345","","","","","","0","0.0663399349593497","","30.000000000000014","","","","","0.03333333333333333","","","","","","16.29781935146076","","","","0","","","","","","","","",""
"QSAR-TID-100845 (1)","1","836","1026","0","0","1025","","5.259675837320574","","7.5455649196330175","1","","","","0.001196172248803815","","","0.09746588693957114","","","1.2272727272727273","","30.049479496940844","28.91366458960128","","","","","13.318834164486603","0","","","","0.016746411483253607","","","","0.02870813397129191","","","3.9098563354360882","0.1283966078573059","","","","0.16708492152084664","0.22816345522724596","0.5663507949464054","","0.1907161091089658","","5.654873678007778","99.90253411306043","","0","","","835.9999999999877","","0","","","","","","","","-2.004778889874386","","0","","5.8898838981325925","","-7.845014505584669","0.5960263473053895","","","","","","0","0.06371815731123819","","55.06728451877692","","","","","0.055023923444976225","","","","","","43.35104562995312","","","","0","","","","","","","","",""
"QSAR-TID-12789 (1)","1","309","1026","0","0","1025","","7.218359223300971","","12.368922724783177","1","","","","0","","","0.09746588693957114","","","3.320388349514563","","57.76630681417108","17.578395831246947","","","","","5.182080968679713","0","","","","0","","","","0.006472491909385119","","","2.614974349284245","0","","","","0.08032108891980849","0.21860126270122904","1.5200056958264505","","0.14331313462854278","","7.706649663335106","99.90253411306043","","0","","","309.00000000000534","","0","","","","","","","","-2.012007141188457","","0","","8.298670261512099","","-17.578395831246944","-0.0892889610389604","","","","","","0","0.08476272160391503","","151.97387770692507","","","","","0.05501618122977342","","","","","","108.68694795651618","","","","0","","","","","","","","",""
"QSAR-TID-10564 (1)","1","32","1026","0","0","1025","","6.06790625","","5.65685424949238","1","","","","0","","","0.09746588693957114","","","32.0625","","3.9093596059113316","5.65685424949238","","","","","-0.5701149425287348","0","","","","0","","","","0","","","0.6907622435776851","0","","","","0","0","0.9414608881045697","","0.07041385034887919","","2.1843785835277876","99.90253411306043","","0","","","32.000000000000014","","0","","","","","","","","-2.1194861392833007","","0","","2.492319583710095","","-5.65685424949238","0.20638709677419342","","","","","","0","0.06442600609756106","","31.999999999999993","","","","","0","","","","","","12.080243267244024","","","","0","","","","","","","","",""
"QSAR-TID-11638 (1)","1","1180","1026","0","0","1025","","5.307881355932203","","7.303709859103218","1","","","","0.000847457627118629","","","0.09746588693957114","","","0.8694915254237288","","27.043799782938255","34.35112807463521","","","","","12.864612777229913","0","","","","0.01779661016949153","","","","0.03135593220338999","","","3.835299790826906","0.13226759568091534","","","","0.17435165373179481","0.23070371107670629","0.7950575172912749","","0.19436322455146673","","5.384975918556845","99.90253411306043","","0","","","1180.0000000000007","","0","","","","","","","","-2.002001670530694","","0.029111125486979122","","5.660395181871048","","-24.258966481580064","0.5515343511450375","","","","","","0","0.06478156262918562","","51.43134673022105","","","","","0.05677966101694906","","","","","","40.325056791996026","","","","0","","","","","","","","",""
"QSAR-TID-12 (1)","1","927","1026","0","0","1025","","5.422719525350593","","9.030423698699007","1","","","","0","","","0.09746588693957114","","","1.1067961165048543","","35.527593357112295","30.446674695277032","","","","","11.988650485911833","0","","","","0.01186623516720601","","","","0.02481121898597627","","","3.6962228321304225","0.10834246664631242","","","","0.15563338838520782","0.23535880510699037","1.0196916470964665","","0.18358205569855254","","6.119717898032622","99.90253411306043","","0","","","927.0000000000392","","0","","","","","","","","-2.004099671289688","","0","","6.962185404079752","","-9.030423698699225","0.34946328293736495","","","","","","0","0.06802732233535928","","79.72054477929788","","","","","0.06040992448759462","","","","","","71.41859214385725","","","","0","","","","","","","","",""
"QSAR-TID-10778 (1)","1","82","1026","0","0","1025","","5.325243902439024","","6.281943991512505","1","","","","0","","","0.09746588693957114","","","12.512195121951219","","23.87473161352346","9.055385138137417","","","","","9.380184043970678","0","","","","0.012195121951219506","","","","0.03658536585365852","","","3.339450937772476","0.11043152607484653","","","","0.18889685938866618","0.2620191211983048","0.7136462892756668","","0.19361307256412835","","5.029199548761784","99.90253411306043","","0","","","82.0000000000003","","0","","","","","","","","-2.0506329113924053","","0","","4.963197877244459","","-6.281943991512506","0.5077777777777779","","","","","","0","0.07220309339678761","","38.3990625","","","","","0.07317073170731705","","","","","","29.955244785653104","","","","0","","","","","","","","",""
"QSAR-TID-14073 (1)","1","27","1026","0","0","1025","","4.965370370370371","","5.196152422706636","1","","","","0","","","0.09746588693957114","","","38","","10.670400000000011","5.1961524227066445","","","","","-0.22492822932010836","0","","","","0","","","","0","","","1.1644152425757988","0","","","","0","0","0.601834896101283","","0.06633709055911892","","3.4472388951159108","99.90253411306043","","0","","","27.000000000000007","","0","","","","","","","","-2.16","","0","","3.0793346528902656","","-2.622899159327327","0.4023076923076925","","","","","","0","0.04983071364046978","","26.999999999999982","","","","","0","","","","","","12.919235318443663","","","","0","","","","","","","","",""
"QSAR-TID-13004 (1)","1","692","1026","0","0","1025","","6.234765895953757","","9.812470594674673","1","","","","0","","","0.09746588693957114","","","1.4826589595375723","","35.99931047834455","26.305892875931804","","","","","9.876145695164656","0","","","","0.010115606936416194","","","","0.023121387283237177","","","3.442035759157172","0.10013876588689506","","","","0.15039772550522945","0.24928899337270494","1.1446441557246727","","0.1837493286467585","","6.155913754956245","99.90253411306043","","0","","","692.0000000000001","","0","","","","","","","","-2.00577185986783","","0","","7.407763230698544","","-18.560594181945746","0.21574819102749537","","","","","","0","0.06967638234879456","","94.55786056353806","","","","","0.06791907514450843","","","","","","84.89930825397082","","","","0","","","","","","","","",""
"QSAR-TID-17080 (1)","1","1135","1026","0","0","1025","","8.0999859030837","","11.800425929326133","1","","","","0","","","0.09746588693957114","","","0.9039647577092511","","49.28861452789202","33.68976105584599","","","","","13.285443937999442","0","","","","0.007048458149779698","","","","0.01850220264317194","","","3.7810695052532663","0.07832476703038359","","","","0.1348179703757493","0.22734805740426745","1.2101075949416618","","0.1737505344335457","","7.155540882178809","99.90253411306043","","0","","","1135.000000000049","","0","","","","","","","","-2.002831723120308","","0","","8.615676029937132","","-33.68976105584567","0.15675573192239795","","","","","","0","0.08044739142580855","","137.49232660968661","","","","","0.058149779735682666","","","","","","124.37937106898846","","","","0","","","","","","","","",""
"QSAR-TID-11046 (1)","1","392","1026","0","0","1025","","5.563487244897959","","7.309357778561598","1","","","","0","","","0.09746588693957114","","","2.61734693877551","","28.070275629750387","19.798989873223316","","","","","13.058882022583855","0","","","","0.017857142857142856","","","","0.0306122448979592","","","3.8719866091992734","0.13260135823061361","","","","0.17248487135723403","0.23045216380338063","0.6772292277706752","","0.1923466835825982","","5.470565251113955","99.90253411306043","","0","","","392.0000000000012","","0","","","","","","","","-2.008594654274601","","0","","5.835837188717138","","-19.798989873223164","0.32611253196931","","","","","","0","0.06380011697361873","","51.69041508619889","","","","","0.05612244897959201","","","","","","42.982945499235186","","","","0","","","","","","","","",""
"QSAR-TID-100126 (1)","1","747","1026","0","0","1025","","6.545738955823293","","8.485434956866824","1","","","","0","","","0.09746588693957114","","","1.3734939759036144","","32.60335169339775","27.331300737432894","","","","","11.215707928606307","0","","","","0.012717536813922315","","","","0.026773761713520635","","","3.607353262592078","0.10917412528364104","","","","0.1615297379875593","0.2405515779963936","1.5710740175096172","","0.1903538116568787","","5.875037627211867","99.90253411306043","","0","","","746.9999999999998","","0","","","","","","","","-2.0045029513839365","","0","","6.649381265108246","","-15.716091721012642","0.11791957104557665","","","","","","0","0.07215028177751652","","70.19052634640177","","","","","0.06291834002677366","","","","","","63.81878631529045","","","","0","","","","","","","","",""
"QSAR-TID-11685 (1)","1","154","1026","0","0","1025","","5.4373051948051945","","8.687942844080279","1","","","","0","","","0.09746588693957114","","","6.662337662337662","","34.68119989543387","12.409673645990857","","","","","10.857479740327591","0","","","","0.0064935064935065095","","","","0.019480519480519497","","","3.566038603163463","0.08058229640253804","","","","0.13865739131776775","0.22264622990069008","1.1435656559705356","","0.164939665404953","","6.019213091969538","99.90253411306043","","0","","","154.00000000000003","","0","","","","","","","","-2.0264900662251657","","0","","6.504103832359211","","-12.409673645990848","0.05154901960784277","","","","","","0","0.06539337979094081","","74.44710872576171","","","","","0.05844155844155839","","","","","","56.73151083679669","","","","0","","","","","","","","",""
"QSAR-TID-101477 (1)","1","13","1026","0","0","1025","","7.344461538461538","","3.6055512754639887","1","","","","0","","","0.09746588693957114","","","78.92307692307692","","3.223140495867771","3.6055512754639896","","","","","-1.3393939393939391","0","","","","0","","","","0","","","-0.5385932088581313","0","","","","0","0","0.6996611817378247","","0.04635390321773268","","1.4511323592170853","99.90253411306043","","0","","","13.000000000000012","","0","","","","","","","","-2.3636363636363633","","0","","1.150462282166017","","-3.60555127546399","0.37574999999999975","","","","","","0","0.06292517823639762","","13.000000000000002","","","","","0","","","","","","5.485179092134041","","","","0","","","","","","","","",""
"QSAR-TID-103435 (1)","1","73","1026","0","0","1025","","5.168684931506849","","5.91254212682779","1","","","","0","","","0.09746588693957114","","","14.054794520547945","","20.858821500431127","8.544003745317532","","","","","7.865821796450355","0","","","","0.013698630136986292","","","","0.041095890410958916","","","3.1066057233970863","0.11704114719613064","","","","0.19988581215169657","0.25433830943623054","0.543270289714479","","0.1931716884342183","","4.721005266320876","99.90253411306043","","0","","","73.00000000000003","","0","","","","","","","","-2.056338028169013","","0","","4.869312319227199","","-8.544003745317513","0.6579444444444444","","","","","","0","0.07296109589041097","","33.88613370363024","","","","","0.06849315068493149","","","","","","28.814306969248463","","","","0","","","","","","","","",""
"QSAR-TID-11530 (1)","1","49","1026","0","0","1025","","7.057571428571428","","7.0000000000000036","1","","","","0","","","0.09746588693957114","","","20.93877551020408","","21.827071072883673","7.000000000000011","","","","","8.279987665741572","0","","","","0","","","","0","","","3.1533226109547043","0","","","","0","0.14285714285714288","1.2143265451818688","","0.0709352865841282","","4.789270730176726","99.90253411306043","","0","","","49.00000000000013","","0","","","","","","","","-2.085106382978723","","0","","4.788361600677931","","-2.7131516394395203","-0.16745833333333357","","","","","","0","0.04071321055251371","","49.000000000000036","","","","","0.020408163265306114","","","","","","27.06829507902621","","","","0","","","","","","","","",""
"QSAR-TID-101465 (1)","1","79","1026","0","0","1025","","5.19840506329114","","6.161281120655045","1","","","","0","","","0.09746588693957114","","","12.987341772151899","","22.869842069288058","8.888194417315587","","","","","8.875747900261247","0","","","","0.012658227848101274","","","","0.037974683544303806","","","3.2636822481780823","0.11250879009260244","","","","0.19235637163825506","0.2450417103112758","0.5031546054266275","","0.19298886963826545","","4.928622535232942","99.90253411306043","","0","","","79.00000000000017","","0","","","","","","","","-2.0519480519480533","","0","","4.968507412696059","","-6.161281120655044","0.6391025641025642","","","","","","0","0.07240103735720897","","36.895091921065934","","","","","0.06329113924050639","","","","","","30.122973600170273","","","","0","","","","","","","","",""
"QSAR-TID-101417 (1)","1","14","1026","0","0","1025","","5.128642857142857","","3.7416573867739453","1","","","","0","","","0.09746588693957114","","","73.28571428571429","","13.999999999999993","3.7416573867739453","","","","","3.7916666666666616","0","","","","0","","","","0","","","-3.7416573867739453","0","","","","0","0","0.5188745216627708","","0.04371398273834516","","0.6703601390665941","99.90253411306043","","0","","","14","","0","","","","","","","","-2.3636363636363633","","0","","0.38446639053458326","","-3.7416573867739453","0.6918461538461538","","","","","","0","0.07211156794425072","","14","","","","","0","","","","","","9.255576677754066","","","","0","","","","","","","","",""
"QSAR-TID-12567 (1)","1","19","1026","0","0","1025","","6.609684210526316","","4.358898943540672","1","","","","0","","","0.09746588693957114","","","54","","6.508650519031132","4.358898943540674","","","","","-0.718487394957982","0","","","","0","","","","0","","","1.0931984037668816","0","","","","0","0","1.7848425094740796","","0.07771496155120144","","2.7984395640225386","99.90253411306043","","0","","","19.000000000000043","","0","","","","","","","","-2.2352941176470584","","0","","2.2814508918688694","","-4.358898943540673","0.3770555555555555","","","","","","0","0.05240482670089851","","18.999999999999996","","","","","0","","","","","","6.798835729701647","","","","0","","","","","","","","",""
"QSAR-TID-116 (1)","1","794","1026","0","0","1025","","7.07958564231738","","9.24969263432358","1","","","","0","","","0.09746588693957114","","","1.292191435768262","","31.32385970478488","28.178005607211013","","","","","9.84611788022546","0","","","","0.011335012594458434","","","","0.02770780856423161","","","3.3991802994506957","0.10592762576371036","","","","0.16423781012417482","0.24974695043040762","1.4275399914126334","","0.19374506460089433","","5.765844638659791","99.90253411306043","","0","","","793.9999999999991","","0","","","","","","","","-1.9967649462926154","","0","","6.949633774730935","","-14.008791387249135","0.1941563682219413","","","","","","0","0.07974834551821586","","83.76781018762748","","","","","0.06926952141057958","","","","","","76.83511948910463","","","","0","","","","","","","","",""
"QSAR-TID-17049 (1)","1","54","1026","0","0","1025","","6.799648148148148","","7.348469228349529","1","","","","0","","","0.09746588693957114","","","19","","24.3439349112426","7.348469228349536","","","","","9.550791855203602","0","","","","0","","","","0","","","3.3463726718899096","0","","","","0","0.13608276348795434","1.17472314132739","","0.09660855788398932","","5.044112982989338","99.90253411306043","","0","","","54.000000000000185","","0","","","","","","","","-2.023472850678734","","0","","4.7506634059651445","","-2.546153119916226","-0.37967924528301866","","","","","","0","0.06484518518518519","","54.00000000000011","","","","","0.01851851851851854","","","","","","30.017578356804894","","","","0","","","","","","","","",""
"QSAR-TID-11288 (1)","1","665","1026","0","0","1025","","4.3358842105263165","","7.598136478208833","1","","","","0.0015037593984962498","","","0.09746588693957114","","","1.542857142857143","","34.411076422962125","25.78759391645411","","","","","18.121607120864642","0","","","","0.016541353383458655","","","","0.025563909774436098","","","4.479633339771254","0.127641045967336","","","","0.15794908023963308","0.2043773174065039","0.5003622204586285","","0.17813751655673848","","6.025578233984747","99.90253411306043","","0","","","665.0000000000086","","0","","","","","","","","-2.005814444488323","","0.0387783367164746","","6.1769894265811125","","-12.806073145295558","0.9563448795180723","","","","","","0","0.05423856666055382","","55.89978931124166","","","","","0.043609022556391194","","","","","","45.1610199529318","","","","0","","","","","","","","",""
"QSAR-TID-11082 (1)","1","1695","1026","0","0","1025","","5.492252507374632","","7.59305829494922","1","","","","0.0017699115044247863","","","0.09746588693957114","","","0.6053097345132743","","27.713022840565134","23.72757959992178","","","","","13.132873990720466","0","","","","0.016519174041298018","","","","0.030678466076696265","","","3.8516218142689196","0.1274985545831976","","","","0.17249594859299727","0.2289380811730459","0.9018549917625148","","0.19259589039081051","","5.447965168657776","99.90253411306043","","0","","","561.6607592988734","","0","","","","","","","","-2.0021950975242238","","0.04204547395918689","","5.834110035082798","","-20.530422139859994","0.5393175914994095","","","","","","0","0.06520432721778546","","55.72027956575683","","","","","0.056342182890855394","","","","","","42.75719176572579","","","","0","","","","","","","","",""
"QSAR-TID-12862 (1)","1","395","1026","0","0","1025","","5.9305164556962024","","11.386756899151596","1","","","","0","","","0.09746588693957114","","","2.59746835443038","","34.98237375648218","19.874606914351784","","","","","8.82640754099579","0","","","","0.005063291139240491","","","","0.020253164556961946","","","3.213600274345355","0.07106644881026021","","","","0.14104374059228836","0.24828655253535312","0.9612074241764756","","0.17019072096220386","","6.066734808729884","99.90253411306043","","0","","","395.0000000000049","","0","","","","","","","","-2.008931425475336","","0","","7.6818575358539425","","-4.679302665990479","0.3936218274111672","","","","","","0","0.06755308181537512","","128.30787545583615","","","","","0.06582278481012657","","","","","","90.12932315139558","","","","0","","","","","","","","",""
"QSAR-TID-36 (1)","1","1731","1026","0","0","1025","","6.791615251299827","","9.661206407727821","1","","","","0.0005777007510109736","","","0.09746588693957114","","","0.5927209705372617","","39.525205638731606","41.60528812543352","","","","","15.706941763221497","0","","","","0.010398613518197646","","","","0.023108030040438855","","","4.176909994085959","0.1014713290087087","","","","0.1484434014827355","0.2149388184233828","1.2017882037051897","","0.17412410744940232","","6.353629205468393","99.90253411306043","","0","","","1730.9999999999498","","0","","","","","","","","-2.0017243097486306","","0.02403540619608794","","7.343119484114447","","-18.54180736146383","0.17968323699422037","","","","","","0","0.06164731284609206","","91.44456317321713","","","","","0.04910456383593331","","","","","","76.60701467016443","","","","0","","","","","","","","",""
"QSAR-TID-100856 (1)","1","471","1026","0","0","1025","","5.907146496815286","","7.5000204483252695","1","","","","0","","","0.09746588693957114","","","2.178343949044586","","31.606393921932504","21.7025344142107","","","","","13.327585339234119","0","","","","0.016985138004246288","","","","0.027600849256900217","","","3.820755330212489","0.12524100973506289","","","","0.16400044732463828","0.22861635539601244","0.9576493060544875","","0.19085885787412962","","5.7855164884561265","99.90253411306043","","0","","","470.9999999999994","","0","","","","","","","","-2.008382987542694","","0","","6.024236987439581","","-21.702534414210678","0.37694893617021275","","","","","","0","0.06612452177515404","","54.48163526940854","","","","","0.05626326963906573","","","","","","47.11558709710548","","","","0","","","","","","","","",""
"QSAR-TID-10885 (1)","1","937","1026","0","0","1025","","5.5585240128068305","","7.46715010663816","1","","","","0.0021344717182497468","","","0.09746588693957114","","","1.0949839914621131","","27.495179901040824","21.61010860075628","","","","","13.331479004331516","0","","","","0.017075773745997863","","","","0.030949839914621177","","","3.889267398429048","0.1296230053875838","","","","0.1732743200899809","0.22802604133213591","0.7343285814278414","","0.1913245015718454","","5.425541138372259","99.90253411306043","","0","","","465.9914369870502","","0","","","","","","","","-2.004058204357957","","0.046175657003959716","","5.819971896477791","","-21.610108600756057","0.2742799145299143","","","","","","0","0.0635899075929927","","53.87331748899793","","","","","0.05549626467449313","","","","","","41.91401917565127","","","","0","","","","","","","","",""
"QSAR-TID-50 (1)","1","1414","1026","0","0","1025","","6.293531117397453","","11.216959353009349","1","","","","0.0007072135785006967","","","0.09746588693957114","","","0.7256011315417256","","43.93901719303952","37.60319135392907","","","","","14.479690784740283","0","","","","0.008132956152758119","","","","0.020509193776520378","","","4.056995476752291","0.08788796170384788","","","","0.14178428583154926","0.22135025841487826","1.1832612872810235","","0.17165062248790647","","6.773246680409273","99.90253411306043","","0","","","1413.9999999999945","","0","","","","","","","","-2.002545739766563","","0","","8.228496623162526","","-21.664048012784814","0.2150389242745922","","","","","","0","0.07059927070755856","","123.99555798518719","","","","","0.05268741159830267","","","","","","106.71389540611622","","","","0","","","","","","","","",""
"QSAR-TID-100412 (1)","1","906","1026","0","0","1025","","5.437490066225165","","7.33628840361906","1","","","","0.0011037527593818932","","","0.09746588693957114","","","1.1324503311258278","","30.04788565583854","30.0998338865839","","","","","13.258081676646015","0","","","","0.01766004415011031","","","","0.02869757174392939","","","3.902411971494543","0.13178518974459824","","","","0.16704736197638287","0.22847226968005663","0.7868689308047759","","0.1919885879980658","","5.655224089203429","99.90253411306043","","0","","","905.9999999999716","","0","","","","","","","","-2.0039396110195957","","0","","5.915677566719281","","-7.104951238937011","0.5245127071823192","","","","","","0","0.06482137080708557","","51.93577144433649","","","","","0.05518763796909513","","","","","","44.49607316056584","","","","0","","","","","","","","",""
"QSAR-TID-12592 (1)","1","2615","1026","0","0","1025","","6.885466921606119","","9.513542975448559","1","","","","0.0007648183556405102","","","0.09746588693957114","","","0.3923518164435946","","41.80048737001048","36.138606118485136","","","","","15.199037780012414","0","","","","0.010707456978967429","","","","0.021414913957934937","","","4.099841775189708","0.10110563935621403","","","","0.1447906501512206","0.21739333971530828","1.4741037683973728","","0.1726481958751111","","6.615777971321022","99.90253411306043","","0","","","2615.0000000000227","","0","","","","","","","","-2.0007289070456733","","0.01955528516335838","","7.2604191106689475","","-51.13707070218325","0.02907536342769951","","","","","","0","0.06174602285128017","","92.04046960579925","","","","","0.05066921606118585","","","","","","77.32339867246151","","","","0","","","","","","","","",""
"QSAR-TID-30015 (1)","1","116","1026","0","0","1025","","5.259413793103448","","7.514907903888003","1","","","","0","","","0.09746588693957114","","","8.844827586206897","","25.15840208929408","10.770329614269011","","","","","10.05349842157016","0","","","","0.008620689655172428","","","","0.025862068965517244","","","3.446800856677767","0.09284766908852592","","","","0.15941233908663893","0.2391576923268423","0.5239233941508347","","0.1836741541653307","","5.169610371101349","99.90253411306043","","0","","","116.0000000000007","","0","","","","","","","","-2.0353982300884947","","0","","5.618480866079918","","-7.514907903887992","0.5491652173913044","","","","","","0","0.07011010933557608","","55.42936288088627","","","","","0.06034482758620693","","","","","","40.000560518151666","","","","0","","","","","","","","",""
"QSAR-TID-101299 (1)","1","11","1026","0","0","1025","","6.058727272727273","","3.316624790355399","1","","","","0","","","0.09746588693957114","","","93.27272727272727","","10.999999999999993","3.3166247903554003","","","","","2.037037037037034","0","","","","0","","","","0","","","0.15635482775946785","0","","","","0","0","0.5222329678670935","","0.033355684308850504","","1.9227181262840622","99.90253411306043","","0","","","10.999999999999996","","0","","","","","","","","-2.444444444444445","","0","","1.392819993751472","","-3.316624790355399","0.6034999999999999","","","","","","0","0.07065596452328152","","10.999999999999996","","","","","0","","","","","","6.177206474086364","","","","0","","","","","","","","",""
